Palm_Position_X;Palm_Position_Y;Palm_Position_Z;Valid;Thumb;Spread;w01;w02;w03;w11;w12;w13;w21;w22;w23;w31;w32;w33;rock;paper;scissors
-8,43422;376,52603;53,954018;1;139,73222;18,690119;67,52303;91,16041;47,44926;83,29506;109,608536;59,02248;81,61623;109,3704;56,70282;74,303535;104,461525;51,517353;0;0;0
-8,935184;376,40326;53,63135;1;139,66292;18,717009;67,50184;91,06078;47,698654;83,39975;109,47743;58,911934;81,746216;109,32786;56,790638;74,35962;104,312874;51,596542;0;0;0
-9,55824;376,38065;53,357136;1;139,8313;18,40294;67,771454;90,888374;47,205566;83,445175;108,95782;58,58384;81,793884;108,92179;56,58493;74,29314;103,813225;51,32967;0;0;0
-10,211865;376,5114;53,087196;1;140,3036;18,390703;68,09148;90,73149;46,80755;83,61642;108,70335;58,62391;81,946945;108,635;56,559124;74,3397;103,4022;51,194748;0;0;0
-10,9204235;376,71396;52,812267;1;140,75604;18,119663;68,052505;90,82908;47,196247;83,574554;108,44892;58,33847;81,92557;108,43798;56,340614;74,21333;103,0513;50,918007;0;0;0
-11,6938;376,91443;52,560337;1;141,18843;18,099724;67,95003;90,87401;46,821663;83,604294;108,42343;58,395317;81,939354;108,40785;56,38723;74,14293;102,93799;50,838253;0;0;0
-12,5641365;376,8847;52,21387;1;142,68146;17,538565;68,29095;91,29737;46,848824;83,797905;108,2131;57,929363;82,09645;108,10175;55,79356;74,2727;102,587204;50,137623;0;0;0
-13,493892;376,54022;51,72666;1;144,32523;16,946941;68,31819;92,22837;46,84469;84,088646;108,546974;57,45689;82,32065;108,29641;55,146343;74,50392;102,73288;49,34905;0;0;0
-14,34064;375,92648;51,227566;1;146,06958;16,136772;68,37558;93,27969;47,97633;84,2846;108,88121;56,53798;82,48306;108,48395;54,053177;74,6726;102,8247;48,160244;0;0;0
-15,122487;375,56772;50,70257;1;148,26633;14,91633;69,595764;93,85541;46,35828;84,49485;108,19685;55,110825;82,6542;107,59903;52,373623;74,83729;101,82776;46,396297;0;0;0
-15,682157;374,94147;50,333794;1;150,90898;11,635233;72,417435;93,8643;45,85256;84,482506;104,701904;52,517506;82,65528;104,29032;49,377514;74,955536;98,79397;43,557804;0;0;0
-16,174042;374,2886;50,016132;1;152,17578;9,856563;74,13817;93,64791;46,05997;84,498825;102,393616;51,257397;82,70736;102,16026;47,847664;75,10823;96,924995;42,21735;0;0;0
-16,59004;373,93042;49,81776;1;153,4749;8,316188;76,2234;93,13105;44,626316;84,48009;99,97547;49,942955;82,70967;99,89451;46,375275;75,185814;94,94455;40,888924;0;0;0
-17,004122;373,28516;49,529636;1;154,73418;7,2939854;78,13908;92,67659;42,455;84,65641;97,923065;48,83196;82,89354;97,93213;45,156303;75,47029;93,25027;39,827034;0;0;0
-17,421951;372,35522;49,171097;1;155,41707;6,952063;79,597565;91,96434;41,904583;84,8103;96,378555;48,42163;83,09004;96,42637;44,665554;75,7884;91,94806;39,47453;0;0;0
-17,777336;371,34732;48,85638;1;156,28098;6,410012;80,96129;91,507744;40,746254;84,9202;94,98166;47,812096;83,23222;95,028534;43,966763;76,02785;90,73653;38,885086;0;0;0
-18,167383;370,51178;48,46699;1;156,18532;6,468236;81,633026;90,8107;40,759495;84,77863;93,99823;47,736946;83,17194;94,08056;43,91246;76,05335;89,94042;38,976322;0;0;0
-18,642534;369,73163;48,02049;1;156,2995;6,463929;82,31698;90,20396;40,836563;84,69041;93,11697;47,61558;83,12848;93,192184;43,80098;76,085655;89,19025;38,96707;0;0;0
-19,084524;369,1158;47,58215;1;156,33606;6,518606;82,88728;89,62158;40,893383;84,59347;92,3663;47,446926;83,074066;92,40735;43,672256;76,11257;88,53516;38,932175;0;0;0
-19,453182;369,06415;47,22277;1;156,58215;6,3796563;83,09403;89,75266;40,868866;84,4257;92,139465;46,971817;82,92498;92,065895;43,140656;75,9852;88,18875;38,36605;0;0;0
-19,877953;368,7397;46,74329;1;156,617;6,3946376;83,6799;89,28877;41,109074;84,433685;91,482994;46,72474;82,969475;91,39342;42,850597;76,12725;87,70722;38,142773;0;0;0
-20,220493;368,45407;46,229755;1;157,00887;6,2843156;84,068344;89,34521;41,228783;84,44153;91,162094;46,293243;83,00138;91,03133;42,296516;76,211624;87,47515;37,584225;0;0;0
-20,395874;368,15836;45,79379;1;157,66324;6,162175;84,40873;89,60273;41,32563;84,526985;91,12407;45,982098;83,10303;90,91953;41,824833;76,38457;87,46935;37,07518;0;0;0
-20,489841;368,0747;45,453403;1;157,95345;5,9667354;84,177155;90,06033;41,527763;84,63268;91,67098;46,066795;83,20531;91,39145;41,845634;76,50915;87,95629;36,967712;0;0;0
-20,537376;368,1178;45,172245;1;158,26018;5,6911297;83,86552;90,63841;41,73582;84,75306;92,26082;46,096542;83,30725;91,942566;41,84448;76,61925;88,544205;36,869064;0;0;0
-20,567352;367,90836;44,860718;1;158,08081;5,530595;83,45843;90,77389;42,169903;84,89033;92,876854;46,644516;83,46814;92,57215;42,4494;76,8073;89,260956;37,41869;0;0;0
-20,614052;367,56567;44,568542;1;157,63483;5,362278;82,95566;90,85495;42,413673;84,91737;93,419044;47,141422;83,5422;93,18642;43,086708;76,89062;89,95918;38,011772;0;0;0
-20,597118;366,8727;44,219913;1;157,12103;5,6216235;82,53746;90,76336;42,537056;85,034706;94,08174;47,82306;83,70189;93,873184;43,911667;77,10247;90,686195;38,829792;0;0;0
-20,674702;366,35944;43,892067;1;155,86888;6,190901;82,64791;89,75563;41,97721;85,29969;94,09501;48,44052;83,86175;93,777596;44,809826;77,12639;90,5065;40,272217;0;0;0
-20,71045;365,70267;43,63043;1;154,37865;6,9484506;82,78212;88,63904;41,590107;85,489586;93,97448;48,98117;84,00936;93,59576;45,773247;77,20156;90,25014;41,834625;0;0;0
-20,780045;364,82126;43,252197;1;153,19246;7,6926866;82,94187;87,5766;41,27955;85,601906;93,74375;49,423782;84,1049;93,31666;46,619602;77,28663;89,97593;43,27511;0;0;0
-20,699224;363,6495;42,865116;1;152,36937;8,223925;82,94459;86,96504;41,06428;85,675545;93,73374;49,59643;84,17225;93,192474;47,16876;77,35021;89,81435;44,369553;0;0;0
-20,599792;362,5247;42,52786;1;151,7725;8,486884;82,94054;86,67278;41,003345;85,73012;93,7839;49,622772;84,18665;93,13103;47,426167;77,318565;89,66248;44,96597;0;0;0
-20,445837;361,4885;42,134834;1;151,65419;8,597977;83,05295;86,63346;41,125374;85,90692;93,946144;49,643436;84,334335;93,26019;47,57956;77,41846;89,73395;45,3975;0;0;0
-20,398407;360,3506;41,601696;1;151,62192;8,49239;83,4322;86,252556;41,166027;85,88674;93,48149;49,417313;84,28362;92,75566;47,4236;77,36948;89,258125;45,500305;0;0;0
-20,328262;359,4463;41,038967;1;151,74344;8,468746;83,63547;86,13904;41,028156;85,85214;93,30649;49,158905;84,20098;92,55591;47,221306;77,22146;89,00514;45,383423;0;0;0
-20,306532;358,4612;40,31543;1;151,92035;8,468051;83,92169;85,88728;40,94203;85,79746;93,01451;48,75407;84,12072;92,28505;46,935993;77,133644;88,70714;45,33037;0;0;0
-20,323223;357,2707;39,457375;1;151,2804;8,744488;83,774086;85,26738;41,093666;85,55169;92,69407;48,928135;83,89371;92,097046;47,234203;76,9006;88,578575;45,71427;0;0;0
-20,24674;355,7924;38,53097;1;150,26747;9,11059;83,64124;84,34766;41,137405;85,251724;92,01344;49,015984;83,63164;91,529785;47,59585;76,63501;88,13881;46,181873;0;0;0
-19,98454;353,78595;37,60289;1;149,22098;9,678207;83,32385;83,4116;41,058132;84,86562;91,455124;49,15341;83,31025;91,04461;48,12035;76,359886;87,774284;46,87262;0;0;0
-19,725767;350,9623;36,496338;1;148,18509;9,924837;83,210495;82,39677;41,066074;84,37558;90,46346;48,814392;82,886154;90,08707;48,147156;76,005;86,92886;47,143333;0;0;0
-19,623898;347,2475;34,794125;1;148,89426;9,155214;83,430565;82,07873;40,86008;84,03485;89,00719;48,020065;82,582054;88,93131;47,635235;75,754395;86,182144;46,693775;0;0;0
-19,454147;342,72144;33,064774;1;148,18124;9,037138;83,0286;81,11644;41,032555;83,4401;87,71867;48,30615;82,02292;87,99487;48,00274;75,151566;85,64131;46,98985;0;0;0
-19,362242;337,60406;31,006115;1;147,22;9,150104;82,31832;79,97774;41,380127;82,449646;86,38893;48,69103;81,08339;86,94904;48,34378;74,16445;84,9389;47,276096;0;0;0
-19,029613;332,45422;29,008583;1;145,95874;9,688277;80,6052;78,90051;41,969982;80,72853;85,78165;49,638027;79,54055;86,5902;49,250053;72,54691;84,77348;48,18654;0;0;0
-18,627;327,27164;26,7461;1;143,4428;10,348169;78,45209;77,586525;42,47311;78,899956;85,185585;50,852375;77,97244;86,38476;50,85505;70,976944;84,85025;50,070942;0;0;0
-18,482502;321,5566;24,184654;1;140,19656;11,506721;75,79902;75,84388;42,870068;76,85862;84,7328;52,91615;76,22134;86,25257;53,396225;69,23073;84,89186;52,9738;0;0;0
-18,105015;315,6653;21,175613;1;135,90126;12,762061;71,41149;75,27453;42,61168;73,955444;85,604774;54,750427;73,84529;87,312546;56,038692;67,14445;86,10769;56,501175;0;0;0
-17,312622;309,08224;18,738827;1;130,0861;14,367391;66,12933;74,06998;43,75189;70,13168;86,11229;57,085144;70,5418;87,57587;59,017727;64,52013;86,2736;60,153927;0;0;0
-16,624365;301,5797;16,316914;1;124,539734;15,509637;59,882053;74,17101;43,40328;65,52418;87,03825;58,16365;66,54456;87,86216;60,91665;61,07344;85,33243;62,65505;0;0;0
-15,927371;293,90482;14,612188;1;104,22982;19,40802;49,613342;62,96797;50,054203;55,916325;78,24187;63,181923;58,63208;81,41321;73,20144;56,277134;83,473366;78,049614;0;0;0
-15,450331;284,74777;12,973531;1;88,79364;18,581331;41,87178;52,89388;43,008083;46,194557;64,25003;55,98682;49,902504;67,44462;69,89201;49,761414;75,38595;84,3866;0;0;0
-15,143477;274,7675;12,005016;1;60,33958;11,839275;30,31289;33,331043;45,746025;32,689026;38,544563;59,21662;39,544243;49,43417;77,69303;43,05601;67,23973;99,45483;0;0;0
-15,197107;264,5893;11,396419;1;34,965744;7,136853;19,50812;14,681565;30,256731;22,23117;19,853685;44,945023;29,902514;31,080708;63,120663;34,88281;48,617958;94,935005;0;0;0
-14,753773;254,88303;11,129833;1;26,782604;1,8173618;11,670165;12,123349;19,338942;15,429845;13,930561;24,83845;22,38063;21,53921;34,73572;28,596134;34,92143;56,659096;0;0;0
-13,954592;245,77644;10,839075;1;24,097692;3,0609422;8,016799;13,954783;15,705569;13,711134;13,86349;12,1421175;18,792328;18,203175;18,884636;25,111553;27,044905;31,468609;0;0;0
-12,66544;236,56325;10,52157;1;23,0377;4,2524767;6,699049;15,395084;15,011742;13,5592985;16,219606;8,387873;17,978998;19,05592;15,635942;24,236292;22,630178;20,558855;0;0;0
-11,275348;227,61264;10,709672;1;23,209354;3,395633;7,5863338;16,135225;12,26839;13,763868;16,349665;6,207315;17,711582;18,318268;11,070853;24,531166;18,710323;12,689647;0;0;0
-10,227022;219,66971;10,847967;1;23,49235;2,4157317;9,257289;16,135864;11,036154;14,615095;16,566614;6,2091465;18,148916;18,159864;10,540344;25,514183;16,786348;9,859954;0;0;0
-9,180279;212,28596;11,084494;1;21,362835;2,6344793;10,12444;12,296194;7,4060774;14,5300865;11,584374;3,9240594;17,8715;12,492819;6,1234946;24,542557;12,493561;5,877599;0;0;0
-8,474889;204,80646;10,975408;1;19,184608;4,257908;10,727834;9,039702;6,079219;15,19909;7,141003;2,9838657;18,345737;8,160148;4,08327;23,77509;9,397223;4,551006;0;0;0
-7,965786;198,0853;10,642959;1;19,80873;5,3795714;11,075565;7,6186004;7,280362;16,061562;5,3231435;3,270819;19,58479;6,3781195;3,3748705;24,57268;7,9331326;3,8924937;0;0;0
-7,269966;192,83308;10,864054;1;19,469643;5,6764746;11,905309;5,7461042;8,172986;17,217009;4,976617;4,919681;21,068548;7,0257945;5,151531;26,199966;9,268025;6,507165;0;0;0
-6,2772465;187,80212;11,22308;1;20,075212;5,4104457;12,509448;4,9067616;9,142155;17,751894;5,3937225;6,2784786;22,055906;7,803409;6,4724174;27,630302;11,000649;8,370671;0;0;0
-5,478796;182,33963;11,651265;1;20,514278;5,384887;13,635286;3,4006455;8,469465;18,72733;5,3325953;6,551224;22,937704;8,274029;7,149761;28,841745;12,144731;9,28218;0;0;0
-4,8778267;177,75557;11,42496;1;20,917562;5,6306458;14,620495;3,1582093;8,129124;19,721535;5,385397;6,1639566;24,008726;8,721635;7,1406183;30,346159;13,33739;9,924124;0;0;0
-4,260196;174,1661;11,344634;1;20,928043;5,7493095;15,421203;3,8362467;8,647132;20,40651;5,66109;6,2334433;24,600662;8,925989;7,3093023;31,371103;13,807108;10,374657;0;0;0
-3,600665;172,1096;11,748962;1;21,364008;5,240675;15,790265;4,3466783;9,35406;20,069063;6,508521;7,317887;24,410841;8,895563;7,3716354;31,620432;13,269759;9,852293;0;0;0
-2,9638388;169,04985;11,448052;1;21,981804;4,8350506;15,702339;4,1868486;6,891648;19,534979;5,7656503;5,0541196;23,946388;7,9015956;6,341091;31,816936;12,495549;9,622469;0;0;0
-2,4236574;166,23056;11,556431;1;22,135166;4,5767145;16,024736;3,456324;4,781023;19,48598;4,84432;3,9084084;23,703484;7,2377934;6,0215783;31,840246;11,772424;9,085213;0;0;0
-1,9719112;164,65126;11,63997;1;22,308632;4,6535373;16,25782;3,326078;4,21073;19,639853;4,612441;3,8196216;23,867004;7,2153964;5,9856615;32,215736;11,76313;9,00968;0;0;0
-1,6217014;163,10278;11,253745;1;22,39972;5,173506;16,261015;4,060184;4,4786406;19,762835;4,3191957;3,8015847;24,1452;7,328363;6,4710236;32,695988;11,903041;9,507004;0;0;0
-1,4012854;161,93079;10,935046;1;22,310009;5,5773134;16,325676;4,6069593;4,8327;19,901224;4,14241;3,8899777;24,284267;7,1098647;6,4450636;32,887787;11,425117;9,310043;0;0;0
-1,2924091;161,23361;10,623893;1;22,086689;5,4709563;16,639925;3,857524;4,2409935;20,209167;4,1673913;4,06057;24,35288;6,9372063;6,027143;32,769608;10,89728;8,581741;0;0;0
-1,2898899;161,02864;10,463858;1;21,958345;5,1598535;17,061815;2,7504365;3,5258117;20,58361;4,2914004;4,2563896;24,393019;6,7995043;5,6934023;32,51711;10,474915;7,989228;0;0;0
-1,2890747;160,68475;9,922869;1;21,923769;4,8984904;17,603395;1,7771819;3,2157066;21,058144;4,4693155;4,5260167;24,506157;6,7747974;5,6004224;32,37126;10,288013;7,7037506;0;0;0
-1,5059305;161,34116;9,90709;1;21,953512;4,495752;17,861301;2,168079;5,6257706;21,298777;4,2409935;4,427486;24,584784;5,991619;4,700488;31,710752;9,304025;6,5911236;0;0;0
-1,7654518;162,09775;9,615006;1;21,974686;4,0525074;17,63157;2,959029;7,3203526;21,126385;4,22044;4,4676933;24,423677;5,622739;4,087297;31,083693;8,5276985;5,528716;0;0;0
-2,0357366;162,753;9,112059;1;21,80735;4,1807637;16,95945;4,4834924;4,965069;20,910885;4,274985;3,267525;24,153315;5,646912;4,3343143;31,160488;8,271323;5,267898;0;0;0
-2,3008275;163,47112;8,58922;1;22,140024;4,462122;16,598516;5,9735646;3,5221446;20,725979;4,6512213;2,9417117;23,924057;5,730632;4,241178;31,22625;8,149241;4,962819;0;0;0
-2,733649;164,21541;8,144495;1;22,69383;4,6816554;16,602915;6,6628847;3,4488952;20,81696;4,859179;2,718798;23,922716;5,79471;3,8023574;31,464315;8,072925;4,447789;0;0;0
-3,08225;164,92497;7,769819;1;23,060528;4,7069016;16,668179;6,733011;3,6360426;20,890274;4,84715;2,4672;23,857979;5,7337775;3,3141665;31,513468;7,857753;3,6799886;0;0;0
-3,4789512;165,9533;7,457731;1;22,66188;3,7860491;16,57187;5,0653877;4,7871246;20,46621;4,341674;2,9751275;23,576834;5,196407;3,4724872;30,716026;7,1720614;2,9702544;0;0;0
-3,8201132;166,95152;7,318743;1;22,582348;3,039635;16,572277;3,9338782;5,9688373;20,047615;4,3088446;4,34884;23,241596;5,2055235;5,087695;30,011463;6,7959557;3,3348956;0;0;0
-4,1699734;167,77776;7,291247;1;22,538177;2,820778;16,603895;2,9881926;6,701127;19,684694;4,299334;5,4388394;22,870815;5,4897656;6,7726545;29,342613;6,6843076;4,5078473;0;0;0
-4,4507585;168,20222;7,228473;1;22,60703;3,0663097;16,794764;3,216559;5,3434615;19,892534;4,2582297;4,64802;22,599993;5,5622888;6,1646566;29,266575;6,548799;4,7180834;0;0;0
-4,7951627;168,54141;7,128099;1;22,865524;3,416499;17,127422;3,5800383;4,720989;20,321735;4,2267;3,9945889;22,612051;5,6344037;5,8829327;29,370193;6,5508647;4,7921147;0;0;0
-5,1923475;169,25368;7,015288;1;22,782547;3,297228;17,434834;2,2372966;4,9156575;20,472538;3,6652737;4,239377;22,746494;5,4970427;6,9225163;28,94778;6,55966;6,3336973;0;1;0
-5,6104374;169,87834;6,7864323;1;23,025732;3,156969;17,748623;1,3550858;5,305223;20,714657;3,268843;4,0568547;22,971382;5,204545;7,035727;28,660854;6,438854;6,675617;0;1;0
-5,908096;170,67514;6,548662;1;23,31011;2,904612;17,823908;0,89197105;5,4896584;20,660995;2,970518;3,8370633;22,97797;4,741195;6,394484;28,196331;6,0978293;6,0170517;0;1;0
-6,1898274;171,58084;6,2614245;1;23,516516;2,6794188;17,746246;0,9495632;5,665277;20,476454;2,7264907;3,6622276;22,972128;4,237621;5,1034603;27,910149;5,789838;4,405889;0;1;0
-6,4046493;172,49258;6,0899477;1;23,687134;2,4429638;17,625267;1,1132907;5,7932897;20,21761;2,5957828;3,7137802;22,87026;3,8697386;4,3537917;27,69862;5,544609;3,1849983;0;1;0
-6,599014;173,31375;5,991297;1;23,813538;2,2670176;17,652407;1,1194257;5,883499;20,06572;2,6385627;4,053764;22,828663;3,7067611;4,3643956;27,650501;5,4137764;2,7215323;0;1;0
-6,7349896;173,99379;5,8749084;1;23,874454;2,2878153;17,742887;0,99090815;5,925693;20,01605;2,7726936;4,405578;22,820967;3,7335522;4,7424345;27,676851;5,411568;2,7761507;0;1;0
-6,8754444;174,53793;5,7692976;1;23,823515;2,4579005;17,853418;0,8096339;5,9595366;20,061686;2,9132257;4,708566;22,86571;3,9230113;5,287131;27,765383;5,559399;3,1521287;0;1;0
-6,9804845;174,64409;5,6115146;1;23,242945;2,7021155;17,78863;0,23573397;4,357659;20,027771;2,8433108;3,4502008;22,707996;4,1056066;4,135123;28,204405;6,705165;3,2172284;0;1;0
-7,081149;174,74191;5,4354315;1;22,539774;3,2079046;17,803825;0;2,7497246;20,113562;3,2079046;3,5225894;22,719044;4,5587463;3,87717;28,700903;7,7549167;4,2665462;0;1;0
-7,1852946;175,38892;5,260584;1;22,721466;3,2384565;18,089289;0,14935344;4,3263993;20,426498;3,353571;4,1086106;22,94453;4,678014;4,7717133;28,625345;7,216864;4,1037464;0;1;0
-7,3073235;175,9315;5,115137;1;22,866087;3,1275003;18,13673;0,67753106;5,2395153;20,494858;3,4104764;4,4596634;22,95089;4,700655;5,3725367;28,380148;6,5703235;3,8214154;0;1;0
-7,390651;176,38957;4,942477;1;22,95363;2,9350498;18,000814;1,3150711;5,921027;20,423534;3,4387188;4,6561885;22,82419;4,674914;5,8105187;28,040924;6,055309;3,9095106;0;1;0
-7,5203466;176,73956;4,7358255;1;23,071886;2,8861547;17,876162;1,8419629;6,2518477;20,483198;3,4225678;4,6758356;22,832659;4,611294;5,875531;27,89889;5,7846217;4,2410398;0;1;0
-7,629727;177,03735;4,5099854;1;23,106693;2,9333818;17,662315;2,296951;6,3744297;20,475418;3,3513517;4,4262915;22,786488;4,4981904;5,655132;27,727201;5,583354;4,4986696;0;1;0
-7,740953;177,30428;4,2266264;1;23,024277;3,0548604;17,32869;2,7732582;6,492715;20,358305;3,2553995;4,0058;22,648802;4,3207374;5,166305;27,477985;5,3360853;4,5726466;0;1;0
-7,8631086;177,59492;3,9648705;1;22,906193;3,1764429;17,00777;3,068352;6,4285226;20,201406;3,1241808;3,6063037;22,444334;4,0841336;4,8002424;27,14575;4,9829903;4,8395863;0;1;0
-7,9733586;177,94849;3,7297013;1;22,74159;3,3647032;16,710905;3,1979415;6,2810698;20,076517;2,9415786;3,1583333;22,29633;3,820749;4,3235464;26,886824;4,6640067;5,0082464;0;1;0
-8,051323;178,33984;3,5523684;1;22,579517;3,4141486;16,487055;3,1490219;6,0719914;19,949446;2,7805188;2,857732;22,139036;3,570619;4,0089755;26,657167;4,3488855;5,152672;0;1;0
-8,08797;178,65286;3,420802;1;22,454805;3,3950565;16,27228;3,0655434;5,8778324;19,793152;2,616512;2,5926893;21,972414;3,3244884;3,7468498;26,43503;4,0415235;5,146394;0;1;0
-8,134506;178,99492;3,3294501;1;22,31491;3,2490788;16,176489;2,8567727;5,679547;19,682634;2,4857736;2,505694;21,82572;3,118913;3,7406256;26,249435;3,7741346;5,2249103;0;1;0
-8,144076;179,26956;3,2584803;1;22,252344;3,0233617;16,149893;2,5855074;5,494725;19,596226;2,3716588;2,5537431;21,71385;2,9585;3,9294455;26,12533;3,5711126;5,3330364;0;1;0
-8,159874;179,53174;3,2271152;1;22,238235;2,6840901;16,170774;2,3486874;5,3499484;19,472174;2,238346;2,6467843;21,539461;2,7603114;4,200578;25,951103;3,2897978;5,4137764;0;1;0
-8,159134;179,76105;3,204837;1;22,216986;2,2763228;16,209517;2,2210538;5,2729917;19,292336;2,073582;2,7228267;21,298563;2,5094407;4,4425898;25,719364;2,8818786;5,3700557;0;1;0
-8,18163;179,94261;3,1558042;1;22,212757;1,8454657;16,258368;2,1119251;5,143309;19,07106;1,928032;2,8617022;20,974174;2,2834482;4,824586;25,379534;2,392938;5,488694;0;1;0
-8,197856;180,12634;3,1061456;1;22,208105;1,3894532;16,339653;2,0672486;5,0250397;18,84818;1,7950416;3,0373156;20,629438;2,0921865;5,3061466;25,00263;1,7816911;5,798295;0;1;0
-8,2323265;180,3388;3,0609374;1;22,225021;0,6991359;16,477617;2,1699739;5,0317416;18,550625;1,9368429;3,5771384;20,170668;2,302993;6,21981;24,521492;1,1229163;6,5365705;0;1;0
-8,233638;180,52058;3,0296383;1;22,335005;0,21850324;16,70954;2,3169732;5,017822;18,195017;2,4876626;4,4257603;19,596432;3,074407;7,5198216;23,914143;1,2845087;7,7122555;0;1;0
-8,235436;180,7345;2,969965;1;22,495712;1,2349554;16,985971;2,578533;5,097583;17,832554;3,4583063;5,6396537;18,96642;4,454478;9,381377;23,242859;2,6433804;9,463027;0;1;0
-8,241278;180,92882;2,9357965;1;22,69175;2,216467;17,27188;2,8812673;5,1841373;17,485994;4,5094113;6,945684;18,347744;5,936269;11,39819;22,574545;4,1386733;11,391482;0;1;0
-8,243363;181,09117;2,9128237;1;22,818167;3,203874;17,443413;3,232042;5,3482633;17,035223;5,6322465;8,203869;17,664938;7,358368;13,316767;21,84602;5,517681;13,250448;0;1;0
-8,254383;181,21857;2,8951795;1;22,908798;3,8966165;17,607733;3,4521863;5,398081;16,702505;6,403707;9,329044;17,116785;8,460138;15,105778;21,229708;6,62824;15,034364;0;1;0
-8,248367;181,28941;2,8635025;1;23,013535;4,399216;17,756092;3,6555383;5,4485593;16,447418;7,006279;10,233777;16,665833;9,407028;16,711262;20,700836;7,620095;16,700855;0;1;0
-8,265339;181,35027;2,826238;1;23,126482;4,723851;17,90142;3,775639;5,425817;16,273485;7,3912263;10,962697;16,304644;10,156716;18,201534;20,247766;8,453497;18,26763;0;1;0
-8,266346;181,42212;2,785539;1;23,287981;5,022895;18,050852;3,928698;5,4493504;16,138384;7,7764497;11,612758;15,997857;10,879527;19,637789;19,85272;9,272986;19,812366;0;1;0
-8,2842045;181,47992;2,750518;1;23,485933;5,370676;18,231173;4,0962944;5,480405;16,054094;8,214584;12,394747;15,709126;11,758891;21,413254;19,435453;10,339934;21,85327;0;1;0
-8,286108;181,62708;2,718698;1;23,755964;5,853706;18,455788;4,320873;5,535447;15,998725;8,834756;13,545001;15,406079;13,007605;24,0599;18,957003;11,772206;24,854769;0;1;0
-8,271215;181,81616;2,6998897;1;24,07797;6,3516884;18,70336;4,4618154;5,5293894;15,998689;9,460804;14,981835;15,128956;14,447341;27,866665;18,461191;13,348548;28,986914;0;1;0
-8,250297;181,99933;2,616421;1;24,406641;6,8348055;18,908007;4,7103133;5,6481957;15,971455;10,179099;16,381493;14,837065;15,9434805;32,796;17,874012;15,028083;34,02759;0;1;0
-8,215783;182,17851;2,2726848;1;25,053148;7,9941645;19,259356;5,1638393;6,2001095;15,901866;12,3795595;23,012161;14,694723;21,153004;39,408913;17,905642;23,050274;47,87729;0;1;0
-8,189084;182,38899;1,9031818;1;25,528402;9,542419;19,629303;5,268159;6,7377276;15,755653;14,444697;29,232786;14,698345;26,032925;48,505104;17,948957;29,951267;57,816303;0;1;0
-8,196996;182,60841;1,5467299;1;25,967876;11,459666;19,942438;5,255534;7,4361405;15,5602455;16,539656;35,174225;14,674705;30,161306;59,601173;17,986696;35,918224;66,10004;0;1;0
-8,215148;182,80869;1,213632;1;26,396595;13,31125;20,190754;5,2546396;8,026833;15,3133135;18,471153;40,79185;14,586822;33,18008;70,55649;18,044018;40,868702;72,48445;0;1;0
-8,236804;182,97858;0,9544172;1;26,79863;14,683574;20,400562;5,2478857;8,386749;15,106944;19,874199;45,526413;14,498514;34,961952;79,6296;18,154913;44,56;76,65907;0;1;0
-8,252242;183,18134;0,7244037;1;27,152298;15,646355;20,572699;5,2561684;8,665693;14,939715;20,867477;49,255627;14,494722;35,77425;85,996826;18,2865;47,171326;79,126396;0;1;0
-8,301042;183,37505;0,57337856;1;27,397726;16,023438;20,738098;5,241497;8,819912;14,821119;21,242605;51,250225;14,521251;35,2472;89,4175;18,368118;48,630493;79,84718;0;1;0
-8,349626;183,53848;0,45174208;1;27,552948;16,117939;20,886356;5,284573;9,014564;14,740577;21,38641;52,539173;14,604616;34,287193;91,37499;18,397282;49,56419;80,50435;0;1;0
-8,400352;183,7037;0,37690496;1;27,640491;15,980017;21,032932;5,3083615;9,098482;14,6854315;21,275307;52,76754;14,673249;33,045097;91,742035;18,350782;49,988487;80,64649;0;1;0
-8,438527;183,86926;0,29946363;1;27,715918;15,579534;21,182491;5,3034496;9,082509;14,672022;20,871696;52,007145;14,711785;31,749664;91,34682;18,251467;50,153053;80,84736;0;1;0
-8,463973;184,04974;0,24159908;1;27,75145;15,09731;21,32057;5,2834234;8,970867;14,680069;20,369572;50,8368;14,68112;30,540218;90,42824;18,095995;50,05855;80,827515;0;1;0
-8,485684;184,20416;0,17953153;1;27,781631;14,620346;21,417791;5,295463;8,912509;14,683477;19,90336;49,919064;14,592124;29,750113;89,3701;17,91899;49,882153;80,761375;0;1;0
-8,505608;184,36436;0,15611717;1;27,780525;14,271701;21,482098;5,305223;8,883409;14,679356;19,563423;48,832214;14,468419;29,220512;87,69905;17,73041;49,45287;80,01363;0;1;0
-8,550764;184,45683;0,14449944;1;27,74716;13,856447;21,535944;5,306294;8,8491535;14,675379;19,147087;47,829525;14,316323;28,878218;86,377174;17,551706;49,069084;79,45871;0;1;0
-8,578298;184,56982;0,15090975;1;27,69177;13,438231;21,569895;5,3045583;8,85754;14,665036;18,724905;46,912037;14,138462;28,566116;85,08872;17,386875;48,67338;78,80537;0;1;0
-8,65216;184,65962;0,15408528;1;27,658993;13,264595;21,579674;5,3048906;8,847199;14,655793;18,549658;46,457153;14,024034;28,780447;84,443474;17,240911;48,530216;78,7308;0;1;0
-8,728927;184,72318;0,16048041;1;27,612947;13,081789;21,566643;5,3064046;8,898699;14,645935;18,366743;45,777798;13,905303;28,890366;83,77592;17,153357;48,233578;78,40599;0;1;0
